restaurant,restaurant_slug,category,item_name,description,price_sar,image_file,image_source_url
Juice it,juice-it-71161,Fresh Juices   Small Size,12 Ounces Orange Lemon,12 ounces orange lemon,16,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,16 Ounces Orange Lemon,16 ounces orange lemon,18,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Watermelon 12 Ounces,Watermelon 12 ounces,13,images/a8eaec55a2840b10.jpg,https://images.deliveryhero.io/image/global-menu-service/HS_SA/vendor/71161/product/77848761/84dd8861-d8e9-4aad-8de6-e185b51f039a.jpg?width=1440&quality=75&webp=true
Juice it,juice-it-71161,Fresh Juices   Small Size,Watermelon 16 Oz,Watermelon 16 oz,15,images/8e81fd61a97baf90.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-JJT/39f0234109510fd4c92e9af0b6ccb94e.png?width=1440&quality=75&webp=true
Juice it,juice-it-71161,Fresh Juices   Small Size,12 Oz Blender Apples,12 oz blender apples,16,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Apple Blender 16 Oz,Apple blender 16 oz,18,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,12 Oz Apple Cider,12 oz apple cider,16,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Apple Press 16 Oz,Apple press 16 oz,18,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Note 12 Oz,Note 12 oz,13,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,16 Oz Berries,16 oz berries,15,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,12 Ounce Can Of Pickled Carrots,12-ounce can of pickled carrots,16,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,16 Oz Pickled Carrots,16 oz pickled carrots,19,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Guava 16 Ounces,Guava 16 ounces,16,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,12 Ounces Of Milk Guava,12 ounces of milk guava,14,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,16 Ounces Of Milk Guava,16 ounces of milk guava,15,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,12 Halves Peaches,12 halves peaches,13,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,16 Oz Peaches,16 oz peaches,14,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Pomegranate 12 Half,Pomegranate 12 half,16,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Pomegranate 16 Oz,Pomegranate 16 oz,19,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Cantaloupe 12 Ounces,Cantaloupe 12 ounces,13,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Cantaloupe 16 Oz,Cantaloupe 16 oz,15,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,12 Ounces Of Milk Melon,12 ounces of milk melon,13,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,16 Ounces Cantaloupe,16 ounces cantaloupe,15,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,12 Ounces Beetroot Orange,12 ounces beetroot orange,16,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,16 Ounces Beetroot Orange,16 ounces beetroot orange,18,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Beetroot Orange Pomegranate 12 Ounces,Beetroot orange pomegranate 12 ounces,16,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Beetroot Orange Pomegranate 16 Ounces,Beetroot orange pomegranate 16 ounces,18,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Pomegranate Beets 12 Oz,Pomegranate beets 12 oz,16,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,16 Ounces Of Beetroot Pomegranate,16 ounces of beetroot pomegranate,18,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,12 Ounces Pickled Beets,12 ounces pickled beets,18,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Beetroot Pickles 16 Oz,Beetroot pickles 16 oz,19,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,12 Ounces Grapes,12 ounces grapes,12,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Grapes 16 Oz,Grapes 16 oz,16,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Strawberry Pomegranate 12 Ounces,Strawberry pomegranate 12 ounces,16,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Strawberry Pomegranate 16 Ounces,Strawberry pomegranate 16 ounces,18,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Strawberry Milk 12 Oz,Strawberry milk 12 oz,12,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Strawberry Milk 16 Ounces,Strawberry milk 16 ounces,14,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Strawberry 12 Oz,Strawberry 12 oz,13,images/f041b9d361b83755.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-JJT/08ea43d77290d873bddbc458ac65c4e6.png?width=1440&quality=75&webp=true
Juice it,juice-it-71161,Fresh Juices   Small Size,Strawberries 16 Oz,Strawberries 16 oz,16,images/c905821637639bbf.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-JJT/b988715e60bfc0adac1d44b6972c0a36.png?width=1440&quality=75&webp=true
Juice it,juice-it-71161,Fresh Juices   Small Size,12 Kiwis,12 kiwis,13,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,16 Oz Kiwi,16 oz kiwi,15,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,12 Oz Lemon,12 oz lemon,12,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Lemon 16 Oz,Lemon 16 oz,14,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Lemon Mint 12 Ounces,Lemon mint 12 ounces,12,images/d09d1e0c3e010c8e.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-JJT/768bab6ed7694a391cfd4fed83ea4da5.png?width=1440&quality=75&webp=true
Juice it,juice-it-71161,Fresh Juices   Small Size,Lemon Mint 16 Oz,Lemon mint 16 oz,15,images/e1bc6949a2981dcc.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-JJT/038bb7b247d35e77c95fd3bf165c1c9d.png?width=1440&quality=75&webp=true
Juice it,juice-it-71161,Fresh Juices   Small Size,Mango 12 Half,Mango 12 half,17,images/71f1aa9d14297a92.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-JJT/317ac627ef9b80d832328f9983a30a18.png?width=1440&quality=75&webp=true
Juice it,juice-it-71161,Fresh Juices   Small Size,Mango 16 Oz,Mango 16 oz,19,images/bfd13b098b0b89da.jpg,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-JJT/5abde139c8a0d00ce3098d3b0d9623b3.png?width=1440&quality=75&webp=true
Juice it,juice-it-71161,Fresh Juices   Small Size,Mango Milk 12 Oz,Mango milk 12 oz,16,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Banana Milk 16 Oz,Banana milk 16 oz,15,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,Mango Milk 12 Oz,Mango milk 12 oz,18,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juices   Small Size,12 Ounces Banana Milk,12 ounces banana milk,12,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,1 Liter Avocado,1 liter avocado,33,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,1 Liter Pineapple,1 liter pineapple,33,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,1 Liter Of Orange And Pineapple,1 liter of orange and pineapple,31,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,1 Liter Of Orange And Apple,1 liter of orange and apple,31,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,1 Liter Of Oranges And Carrots,1 liter of oranges and carrots,31,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,Orange Blender 1 Liter,Orange blender 1 liter,32,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,Orange Press 1 Liter,Orange press 1 liter,32,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,1 Liter Orange Lemon,1 liter orange lemon,31,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,1 Liter Watermelon,1 liter watermelon,31,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,Apple Blender 1 Liter,Apple blender 1 liter,33,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,Apple Crush 1 L,Apple crush 1l,31,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,1 Liter Of Berries,1 liter of berries,30,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,1 Liter Pickled Carrots,1 liter pickled carrots,32,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,1 Liter Guava,1 liter guava,30,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,Guava Milk 1 Liter,Guava milk 1 liter,27,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,1 Liter Of Peaches,1 liter of peaches,27,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,Pomegranate 1 Liter,Pomegranate 1 liter,29,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,1 Liter Melon,1 liter melon,30,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,1 Liter Of Milk Melon,1 liter of milk melon,27,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,1 Liter Of Beetroot Orange,1 liter of beetroot orange,31,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
Juice it,juice-it-71161,Fresh Juice   1 Liter,Beetroot Orange Pomegranate 1 Liter,Beetroot orange pomegranate 1 liter,31,images/5dd564abaa7fb55d.jpg,https://hungerstation.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fplaceholder_menu.3f6eeyl316dvk.png&w=1440&q=75
